feedback_id,visitor_id,event_id,institution_id,rating,text,sentiment,data_source
FB_02118,VIS_01530,EV_0049,INST_005,5,"Очень понравилось мероприятие, хочется прийти ещё.",positive,synthetic
FB_02119,VIS_00611,EV_0064,INST_006,3,"В целом всё хорошо, но хотелось бы больше интерактива.",neutral,synthetic
FB_02120,VIS_02288,EV_0163,INST_014,5,Интересная программа и хороший формат.,positive,synthetic
FB_02121,VIS_00990,EV_0119,INST_010,4,Интересная программа и хороший формат.,positive,synthetic
FB_02122,VIS_02232,EV_0087,INST_007,5,Отличная организация и приятная атмосфера.,positive,synthetic
FB_02123,VIS_03397,EV_0138,INST_012,5,Отличная организация и приятная атмосфера.,positive,synthetic
FB_02124,VIS_04979,EV_0199,INST_017,4,"Очень понравилось мероприятие, хочется прийти ещё.",positive,synthetic
FB_02125,VIS_04123,EV_0149,INST_012,4,Отличная организация и приятная атмосфера.,positive,synthetic
FB_02126,VIS_01131,EV_0104,INST_007,5,"Очень понравилось мероприятие, хочется прийти ещё.",positive,synthetic
FB_02127,VIS_04861,EV_0095,INST_007,5,"Спасибо организаторам, всё прошло замечательно.",positive,synthetic
FB_02128,VIS_00389,EV_0056,INST_006,5,Интересная программа и хороший формат.,positive,synthetic
FB_02129,VIS_03518,EV_0208,INST_017,5,"Очень понравилось мероприятие, хочется прийти ещё.",positive,synthetic
FB_02130,VIS_00636,EV_0074,INST_006,4,"Спасибо организаторам, всё прошло замечательно.",positive,synthetic
FB_02131,VIS_00879,EV_0103,INST_007,5,"Спасибо организаторам, всё прошло замечательно.",positive,synthetic
FB_02132,VIS_02514,EV_0193,INST_017,2,Мероприятие показалось слишком длинным.,negative,synthetic
FB_02133,VIS_01054,EV_0087,INST_007,5,Интересная программа и хороший формат.,positive,synthetic
FB_02134,VIS_01769,EV_0080,INST_007,5,Интересная программа и хороший формат.,positive,synthetic
FB_02135,VIS_04287,EV_0184,INST_015,5,Отличная организация и приятная атмосфера.,positive,synthetic
FB_02136,VIS_02109,EV_0078,INST_006,1,Мероприятие показалось слишком длинным.,negative,synthetic
FB_02137,VIS_03343,EV_0170,INST_014,5,Отличная организация и приятная атмосфера.,positive,synthetic
FB_02138,VIS_03577,EV_0209,INST_017,4,Отличная организация и приятная атмосфера.,positive,synthetic
FB_02139,VIS_03065,EV_0174,INST_014,5,Интересная программа и хороший формат.,positive,synthetic
FB_02140,VIS_04912,EV_0182,INST_015,4,"Спасибо организаторам, всё прошло замечательно.",positive,synthetic
FB_02141,VIS_01506,EV_0035,INST_002,5,Отличная организация и приятная атмосфера.,positive,synthetic
FB_02142,VIS_02955,EV_0061,INST_006,3,"В целом всё хорошо, но хотелось бы больше интерактива.",neutral,synthetic
FB_02143,VIS_01094,EV_0017,INST_001,3,Некоторые части программы понравились больше других.,neutral,synthetic
FB_02144,VIS_00910,EV_0195,INST_017,4,"Очень понравилось мероприятие, хочется прийти ещё.",positive,synthetic
FB_02145,VIS_00531,EV_0098,INST_007,3,"В целом всё хорошо, но хотелось бы больше интерактива.",neutral,synthetic
FB_02146,VIS_02101,EV_0089,INST_007,5,Интересная программа и хороший формат.,positive,synthetic
FB_02147,VIS_02501,EV_0206,INST_017,4,Отличная организация и приятная атмосфера.,positive,synthetic
FB_02148,VIS_00171,EV_0042,INST_004,5,"Очень понравилось мероприятие, хочется прийти ещё.",positive,synthetic
FB_02149,VIS_04805,EV_0078,INST_006,4,"Очень понравилось мероприятие, хочется прийти ещё.",positive,synthetic
FB_02150,VIS_02971,EV_0022,INST_001,5,Интересная программа и хороший формат.,positive,synthetic
FB_02151,VIS_00510,EV_0136,INST_011,2,Не хватило интерактивности и вовлечения.,negative,synthetic
FB_02152,VIS_04805,EV_0098,INST_007,2,Организацию можно было сделать лучше.,negative,synthetic
FB_02153,VIS_02989,EV_0133,INST_011,5,Отличная организация и приятная атмосфера.,positive,synthetic
FB_02154,VIS_00895,EV_0218,INST_018,3,Некоторые части программы понравились больше других.,neutral,synthetic
FB_02155,VIS_04437,EV_0079,INST_007,4,"Очень понравилось мероприятие, хочется прийти ещё.",positive,synthetic
FB_02156,VIS_02459,EV_0187,INST_017,2,Не хватило интерактивности и вовлечения.,negative,synthetic
FB_02157,VIS_01806,EV_0001,INST_001,4,"Спасибо организаторам, всё прошло замечательно.",positive,synthetic
FB_02158,VIS_04665,EV_0080,INST_007,5,"Очень понравилось мероприятие, хочется прийти ещё.",positive,synthetic
FB_02159,VIS_03329,EV_0159,INST_014,4,Интересная программа и хороший формат.,positive,synthetic
FB_02160,VIS_03621,EV_0101,INST_007,5,Отличная организация и приятная атмосфера.,positive,synthetic
FB_02161,VIS_01915,EV_0144,INST_012,3,Некоторые части программы понравились больше других.,neutral,synthetic
FB_02162,VIS_01907,EV_0139,INST_012,4,Интересная программа и хороший формат.,positive,synthetic
FB_02163,VIS_02874,EV_0162,INST_014,5,"Спасибо организаторам, всё прошло замечательно.",positive,synthetic
FB_02164,VIS_00538,EV_0117,INST_009,5,"Очень понравилось мероприятие, хочется прийти ещё.",positive,synthetic
FB_02165,VIS_03083,EV_0159,INST_014,5,Интересная программа и хороший формат.,positive,synthetic
FB_02166,VIS_01250,EV_0183,INST_015,4,Интересная программа и хороший формат.,positive,synthetic
FB_02167,VIS_03486,EV_0095,INST_007,3,"Мероприятие было интересным, но некоторые части можно улучшить.",neutral,synthetic
FB_02168,VIS_03801,EV_0181,INST_014,5,Отличная организация и приятная атмосфера.,positive,synthetic
FB_02169,VIS_00920,EV_0002,INST_001,4,Отличная организация и приятная атмосфера.,positive,synthetic
FB_02170,VIS_04227,EV_0043,INST_004,3,"В целом всё хорошо, но хотелось бы больше интерактива.",neutral,synthetic
FB_02171,VIS_01745,EV_0147,INST_012,5,Отличная организация и приятная атмосфера.,positive,synthetic
FB_02172,VIS_03764,EV_0211,INST_017,2,Не хватило интерактивности и вовлечения.,negative,synthetic
FB_02173,VIS_02643,EV_0103,INST_007,4,Отличная организация и приятная атмосфера.,positive,synthetic
FB_02174,VIS_04497,EV_0049,INST_005,5,"Спасибо организаторам, всё прошло замечательно.",positive,synthetic
FB_02175,VIS_00028,EV_0175,INST_014,5,Отличная организация и приятная атмосфера.,positive,synthetic
FB_02176,VIS_00523,EV_0057,INST_006,1,Не хватило интерактивности и вовлечения.,negative,synthetic
FB_02177,VIS_02542,EV_0192,INST_017,5,"Очень понравилось мероприятие, хочется прийти ещё.",positive,synthetic
FB_02178,VIS_03940,EV_0144,INST_012,5,Отличная организация и приятная атмосфера.,positive,synthetic
FB_02179,VIS_04947,EV_0078,INST_006,5,Интересная программа и хороший формат.,positive,synthetic
FB_02180,VIS_01682,EV_0018,INST_001,4,"Очень понравилось мероприятие, хочется прийти ещё.",positive,synthetic
FB_02181,VIS_04122,EV_0065,INST_006,4,Отличная организация и приятная атмосфера.,positive,synthetic
FB_02182,VIS_00459,EV_0200,INST_017,3,Некоторые части программы понравились больше других.,neutral,synthetic
FB_02183,VIS_00232,EV_0028,INST_002,5,Интересная программа и хороший формат.,positive,synthetic
FB_02184,VIS_02260,EV_0097,INST_007,3,Некоторые части программы понравились больше других.,neutral,synthetic
FB_02185,VIS_03626,EV_0189,INST_017,3,"Мероприятие было интересным, но некоторые части можно улучшить.",neutral,synthetic
FB_02186,VIS_04133,EV_0134,INST_011,3,"В целом всё хорошо, но хотелось бы больше интерактива.",neutral,synthetic
FB_02187,VIS_04238,EV_0151,INST_014,5,Интересная программа и хороший формат.,positive,synthetic
FB_02188,VIS_01514,EV_0221,INST_018,2,Организацию можно было сделать лучше.,negative,synthetic
FB_02189,VIS_01074,EV_0102,INST_007,5,Интересная программа и хороший формат.,positive,synthetic
FB_02190,VIS_00040,EV_0162,INST_014,5,"Очень понравилось мероприятие, хочется прийти ещё.",positive,synthetic
FB_02191,VIS_02412,EV_0205,INST_017,5,"Спасибо организаторам, всё прошло замечательно.",positive,synthetic
FB_02192,VIS_02655,EV_0198,INST_017,3,Некоторые части программы понравились больше других.,neutral,synthetic
FB_02193,VIS_00973,EV_0138,INST_012,4,"Спасибо организаторам, всё прошло замечательно.",positive,synthetic
FB_02194,VIS_00065,EV_0065,INST_006,5,Интересная программа и хороший формат.,positive,synthetic
FB_02195,VIS_03360,EV_0209,INST_017,2,Мероприятие показалось слишком длинным.,negative,synthetic
FB_02196,VIS_04397,EV_0214,INST_017,2,Не хватило интерактивности и вовлечения.,negative,synthetic
FB_02197,VIS_03128,EV_0099,INST_007,3,"В целом всё хорошо, но хотелось бы больше интерактива.",neutral,synthetic
FB_02198,VIS_04613,EV_0006,INST_001,4,Интересная программа и хороший формат.,positive,synthetic
FB_02199,VIS_02464,EV_0055,INST_005,4,Отличная организация и приятная атмосфера.,positive,synthetic
FB_02200,VIS_01441,EV_0224,INST_019,4,Интересная программа и хороший формат.,positive,synthetic
FB_02201,VIS_00640,EV_0009,INST_001,2,Мероприятие показалось слишком длинным.,negative,synthetic
FB_02202,VIS_01263,EV_0209,INST_017,5,"Очень понравилось мероприятие, хочется прийти ещё.",positive,synthetic
FB_02203,VIS_01770,EV_0212,INST_017,3,"Мероприятие было интересным, но некоторые части можно улучшить.",neutral,synthetic
FB_02204,VIS_00426,EV_0209,INST_017,5,Отличная организация и приятная атмосфера.,positive,synthetic
FB_02205,VIS_03615,EV_0151,INST_014,1,Мероприятие показалось слишком длинным.,negative,synthetic
FB_02206,VIS_02972,EV_0183,INST_015,2,Не хватило интерактивности и вовлечения.,negative,synthetic
FB_02207,VIS_02225,EV_0043,INST_004,5,Отличная организация и приятная атмосфера.,positive,synthetic
FB_02208,VIS_02636,EV_0042,INST_004,4,Отличная организация и приятная атмосфера.,positive,synthetic
FB_02209,VIS_03486,EV_0093,INST_007,5,"Очень понравилось мероприятие, хочется прийти ещё.",positive,synthetic
FB_02210,VIS_04842,EV_0051,INST_005,2,Организацию можно было сделать лучше.,negative,synthetic
FB_02211,VIS_02037,EV_0031,INST_002,1,Организацию можно было сделать лучше.,negative,synthetic
FB_02212,VIS_03811,EV_0090,INST_007,2,Организацию можно было сделать лучше.,negative,synthetic
FB_02213,VIS_00020,EV_0119,INST_010,5,Отличная организация и приятная атмосфера.,positive,synthetic
FB_02214,VIS_02137,EV_0183,INST_015,5,"Спасибо организаторам, всё прошло замечательно.",positive,synthetic
FB_02215,VIS_01544,EV_0006,INST_001,3,Некоторые части программы понравились больше других.,neutral,synthetic
FB_02216,VIS_04762,EV_0061,INST_006,4,"Очень понравилось мероприятие, хочется прийти ещё.",positive,synthetic
FB_02217,VIS_00392,EV_0073,INST_006,5,Отличная организация и приятная атмосфера.,positive,synthetic
FB_02218,VIS_04724,EV_0025,INST_002,5,"Спасибо организаторам, всё прошло замечательно.",positive,synthetic
FB_02219,VIS_03831,EV_0089,INST_007,5,"Спасибо организаторам, всё прошло замечательно.",positive,synthetic
FB_02220,VIS_03516,EV_0051,INST_005,5,"Очень понравилось мероприятие, хочется прийти ещё.",positive,synthetic
FB_02221,VIS_02660,EV_0140,INST_012,4,"Очень понравилось мероприятие, хочется прийти ещё.",positive,synthetic
FB_02222,VIS_00705,EV_0184,INST_015,5,Отличная организация и приятная атмосфера.,positive,synthetic
FB_02223,VIS_02882,EV_0028,INST_002,5,Интересная программа и хороший формат.,positive,synthetic
FB_02224,VIS_01721,EV_0057,INST_006,3,Некоторые части программы понравились больше других.,neutral,synthetic
FB_02225,VIS_04269,EV_0148,INST_012,3,"Мероприятие было интересным, но некоторые части можно улучшить.",neutral,synthetic
FB_02226,VIS_03728,EV_0170,INST_014,5,"Спасибо организаторам, всё прошло замечательно.",positive,synthetic
FB_02227,VIS_00615,EV_0182,INST_015,5,Интересная программа и хороший формат.,positive,synthetic
FB_02228,VIS_02796,EV_0147,INST_012,3,Некоторые части программы понравились больше других.,neutral,synthetic
FB_02229,VIS_02674,EV_0006,INST_001,4,Интересная программа и хороший формат.,positive,synthetic
FB_02230,VIS_01571,EV_0128,INST_011,5,"Очень понравилось мероприятие, хочется прийти ещё.",positive,synthetic
FB_02231,VIS_00550,EV_0061,INST_006,5,"Спасибо организаторам, всё прошло замечательно.",positive,synthetic
FB_02232,VIS_04809,EV_0225,INST_019,2,Не хватило интерактивности и вовлечения.,negative,synthetic
FB_02233,VIS_00780,EV_0217,INST_018,3,Некоторые части программы понравились больше других.,neutral,synthetic
FB_02234,VIS_01601,EV_0147,INST_012,5,"Спасибо организаторам, всё прошло замечательно.",positive,synthetic
FB_02235,VIS_03503,EV_0111,INST_009,4,"Очень понравилось мероприятие, хочется прийти ещё.",positive,synthetic
FB_02236,VIS_01014,EV_0002,INST_001,3,Некоторые части программы понравились больше других.,neutral,synthetic
FB_02237,VIS_02504,EV_0198,INST_017,5,"Спасибо организаторам, всё прошло замечательно.",positive,synthetic
FB_02238,VIS_03300,EV_0041,INST_003,3,"Мероприятие было интересным, но некоторые части можно улучшить.",neutral,synthetic
FB_02239,VIS_04878,EV_0110,INST_009,5,"Очень понравилось мероприятие, хочется прийти ещё.",positive,synthetic
FB_02240,VIS_01050,EV_0222,INST_018,3,"В целом всё хорошо, но хотелось бы больше интерактива.",neutral,synthetic
FB_02241,VIS_00945,EV_0075,INST_006,5,Интересная программа и хороший формат.,positive,synthetic
FB_02242,VIS_00315,EV_0218,INST_018,4,"Спасибо организаторам, всё прошло замечательно.",positive,synthetic
FB_02243,VIS_04322,EV_0073,INST_006,5,Интересная программа и хороший формат.,positive,synthetic
FB_02244,VIS_03681,EV_0050,INST_005,5,Отличная организация и приятная атмосфера.,positive,synthetic
FB_02245,VIS_03075,EV_0124,INST_011,5,"Очень понравилось мероприятие, хочется прийти ещё.",positive,synthetic
FB_02246,VIS_03616,EV_0211,INST_017,4,Отличная организация и приятная атмосфера.,positive,synthetic
FB_02247,VIS_00452,EV_0141,INST_012,4,"Спасибо организаторам, всё прошло замечательно.",positive,synthetic
FB_02248,VIS_02801,EV_0069,INST_006,4,Отличная организация и приятная атмосфера.,positive,synthetic
FB_02249,VIS_01184,EV_0071,INST_006,5,Отличная организация и приятная атмосфера.,positive,synthetic
FB_02250,VIS_00322,EV_0069,INST_006,3,Некоторые части программы понравились больше других.,neutral,synthetic
FB_02251,VIS_04919,EV_0174,INST_014,5,"Спасибо организаторам, всё прошло замечательно.",positive,synthetic
FB_02252,VIS_03594,EV_0081,INST_007,5,Интересная программа и хороший формат.,positive,synthetic
FB_02253,VIS_02692,EV_0031,INST_002,5,Интересная программа и хороший формат.,positive,synthetic
FB_02254,VIS_01172,EV_0206,INST_017,3,"В целом всё хорошо, но хотелось бы больше интерактива.",neutral,synthetic
FB_02255,VIS_01261,EV_0012,INST_001,5,"Очень понравилось мероприятие, хочется прийти ещё.",positive,synthetic
FB_02256,VIS_00753,EV_0211,INST_017,5,"Очень понравилось мероприятие, хочется прийти ещё.",positive,synthetic
FB_02257,VIS_04732,EV_0113,INST_009,3,"Мероприятие было интересным, но некоторые части можно улучшить.",neutral,synthetic
FB_02258,VIS_00257,EV_0085,INST_007,4,"Очень понравилось мероприятие, хочется прийти ещё.",positive,synthetic
FB_02259,VIS_01114,EV_0211,INST_017,5,Отличная организация и приятная атмосфера.,positive,synthetic
FB_02260,VIS_01584,EV_0203,INST_017,3,"Мероприятие было интересным, но некоторые части можно улучшить.",neutral,synthetic
FB_02261,VIS_01627,EV_0073,INST_006,5,Отличная организация и приятная атмосфера.,positive,synthetic
FB_02262,VIS_02781,EV_0204,INST_017,1,Организацию можно было сделать лучше.,negative,synthetic
FB_02263,VIS_03543,EV_0011,INST_001,3,"В целом всё хорошо, но хотелось бы больше интерактива.",neutral,synthetic
FB_02264,VIS_02137,EV_0179,INST_014,2,Не хватило интерактивности и вовлечения.,negative,synthetic
FB_02265,VIS_03741,EV_0155,INST_014,5,"Очень понравилось мероприятие, хочется прийти ещё.",positive,synthetic
FB_02266,VIS_00538,EV_0115,INST_009,4,"Очень понравилось мероприятие, хочется прийти ещё.",positive,synthetic
FB_02267,VIS_04621,EV_0165,INST_014,5,Отличная организация и приятная атмосфера.,positive,synthetic
FB_02268,VIS_03052,EV_0018,INST_001,5,Отличная организация и приятная атмосфера.,positive,synthetic
FB_02269,VIS_00273,EV_0202,INST_017,5,Интересная программа и хороший формат.,positive,synthetic
FB_02270,VIS_02492,EV_0108,INST_009,5,"Очень понравилось мероприятие, хочется прийти ещё.",positive,synthetic
FB_02271,VIS_03694,EV_0181,INST_014,5,"Спасибо организаторам, всё прошло замечательно.",positive,synthetic
FB_02272,VIS_03108,EV_0105,INST_007,5,"Очень понравилось мероприятие, хочется прийти ещё.",positive,synthetic
FB_02273,VIS_02496,EV_0085,INST_007,5,Интересная программа и хороший формат.,positive,synthetic
FB_02274,VIS_00060,EV_0109,INST_009,5,"Спасибо организаторам, всё прошло замечательно.",positive,synthetic
FB_02275,VIS_02473,EV_0009,INST_001,4,"Спасибо организаторам, всё прошло замечательно.",positive,synthetic
FB_02276,VIS_00813,EV_0175,INST_014,5,Интересная программа и хороший формат.,positive,synthetic
FB_02277,VIS_03949,EV_0175,INST_014,5,"Очень понравилось мероприятие, хочется прийти ещё.",positive,synthetic
FB_02278,VIS_04127,EV_0183,INST_015,5,Интересная программа и хороший формат.,positive,synthetic
FB_02279,VIS_03416,EV_0027,INST_002,3,"Мероприятие было интересным, но некоторые части можно улучшить.",neutral,synthetic
FB_02280,VIS_04555,EV_0140,INST_012,3,Некоторые части программы понравились больше других.,neutral,synthetic
FB_02281,VIS_04383,EV_0121,INST_010,2,Организацию можно было сделать лучше.,negative,synthetic
FB_02282,VIS_02325,EV_0186,INST_016,3,"Мероприятие было интересным, но некоторые части можно улучшить.",neutral,synthetic
FB_02283,VIS_02651,EV_0009,INST_001,5,Отличная организация и приятная атмосфера.,positive,synthetic
FB_02284,VIS_01076,EV_0098,INST_007,5,"Спасибо организаторам, всё прошло замечательно.",positive,synthetic
FB_02285,VIS_01198,EV_0021,INST_001,2,Организацию можно было сделать лучше.,negative,synthetic
FB_02286,VIS_04511,EV_0086,INST_007,4,"Очень понравилось мероприятие, хочется прийти ещё.",positive,synthetic
FB_02287,VIS_04688,EV_0151,INST_014,2,Организацию можно было сделать лучше.,negative,synthetic
FB_02288,VIS_00975,EV_0212,INST_017,5,Отличная организация и приятная атмосфера.,positive,synthetic
FB_02289,VIS_03606,EV_0145,INST_012,3,"В целом всё хорошо, но хотелось бы больше интерактива.",neutral,synthetic
FB_02290,VIS_02775,EV_0051,INST_005,1,Мероприятие показалось слишком длинным.,negative,synthetic
FB_02291,VIS_00044,EV_0148,INST_012,3,Некоторые части программы понравились больше других.,neutral,synthetic
FB_02292,VIS_00770,EV_0120,INST_010,3,Некоторые части программы понравились больше других.,neutral,synthetic
FB_02293,VIS_01847,EV_0220,INST_018,5,Отличная организация и приятная атмосфера.,positive,synthetic
FB_02294,VIS_02797,EV_0087,INST_007,4,"Очень понравилось мероприятие, хочется прийти ещё.",positive,synthetic
FB_02295,VIS_00158,EV_0079,INST_007,5,Отличная организация и приятная атмосфера.,positive,synthetic
FB_02296,VIS_03516,EV_0218,INST_018,3,"Мероприятие было интересным, но некоторые части можно улучшить.",neutral,synthetic
FB_02297,VIS_00495,EV_0041,INST_003,4,"Спасибо организаторам, всё прошло замечательно.",positive,synthetic
FB_02298,VIS_00282,EV_0191,INST_017,4,Отличная организация и приятная атмосфера.,positive,synthetic
FB_02299,VIS_00809,EV_0195,INST_017,5,Отличная организация и приятная атмосфера.,positive,synthetic
FB_02300,VIS_04082,EV_0127,INST_011,4,"Очень понравилось мероприятие, хочется прийти ещё.",positive,synthetic
FB_02301,VIS_01636,EV_0037,INST_003,5,Интересная программа и хороший формат.,positive,synthetic
FB_02302,VIS_00018,EV_0150,INST_013,5,"Очень понравилось мероприятие, хочется прийти ещё.",positive,synthetic
FB_02303,VIS_04135,EV_0077,INST_006,3,"В целом всё хорошо, но хотелось бы больше интерактива.",neutral,synthetic
FB_02304,VIS_04110,EV_0074,INST_006,3,"В целом всё хорошо, но хотелось бы больше интерактива.",neutral,synthetic
FB_02305,VIS_02205,EV_0079,INST_007,3,"Мероприятие было интересным, но некоторые части можно улучшить.",neutral,synthetic
FB_02306,VIS_03995,EV_0171,INST_014,1,Не хватило интерактивности и вовлечения.,negative,synthetic
FB_02307,VIS_00871,EV_0017,INST_001,2,Мероприятие показалось слишком длинным.,negative,synthetic
FB_02308,VIS_00187,EV_0045,INST_004,5,Отличная организация и приятная атмосфера.,positive,synthetic
FB_02309,VIS_04008,EV_0126,INST_011,5,Отличная организация и приятная атмосфера.,positive,synthetic
FB_02310,VIS_03760,EV_0121,INST_010,3,"В целом всё хорошо, но хотелось бы больше интерактива.",neutral,synthetic
FB_02311,VIS_03210,EV_0171,INST_014,5,Отличная организация и приятная атмосфера.,positive,synthetic
FB_02312,VIS_04169,EV_0220,INST_018,5,"Очень понравилось мероприятие, хочется прийти ещё.",positive,synthetic
FB_02313,VIS_00528,EV_0057,INST_006,5,"Спасибо организаторам, всё прошло замечательно.",positive,synthetic
FB_02314,VIS_00262,EV_0122,INST_010,5,Отличная организация и приятная атмосфера.,positive,synthetic
FB_02315,VIS_02466,EV_0144,INST_012,4,Отличная организация и приятная атмосфера.,positive,synthetic
FB_02316,VIS_03035,EV_0073,INST_006,5,"Спасибо организаторам, всё прошло замечательно.",positive,synthetic
FB_02317,VIS_03947,EV_0069,INST_006,5,"Спасибо организаторам, всё прошло замечательно.",positive,synthetic
FB_02318,VIS_02813,EV_0145,INST_012,4,"Спасибо организаторам, всё прошло замечательно.",positive,synthetic
FB_02319,VIS_04525,EV_0137,INST_011,4,Отличная организация и приятная атмосфера.,positive,synthetic
FB_02320,VIS_02968,EV_0163,INST_014,4,"Очень понравилось мероприятие, хочется прийти ещё.",positive,synthetic
FB_02321,VIS_02006,EV_0039,INST_003,4,"Очень понравилось мероприятие, хочется прийти ещё.",positive,synthetic
FB_02322,VIS_01604,EV_0032,INST_002,2,Организацию можно было сделать лучше.,negative,synthetic
FB_02323,VIS_02877,EV_0035,INST_002,5,Отличная организация и приятная атмосфера.,positive,synthetic
FB_02324,VIS_02094,EV_0128,INST_011,3,"В целом всё хорошо, но хотелось бы больше интерактива.",neutral,synthetic
FB_02325,VIS_04347,EV_0132,INST_011,5,Отличная организация и приятная атмосфера.,positive,synthetic
FB_02326,VIS_01132,EV_0104,INST_007,5,Отличная организация и приятная атмосфера.,positive,synthetic
FB_02327,VIS_02770,EV_0163,INST_014,4,"Спасибо организаторам, всё прошло замечательно.",positive,synthetic
FB_02328,VIS_01356,EV_0195,INST_017,5,Интересная программа и хороший формат.,positive,synthetic
FB_02329,VIS_00851,EV_0181,INST_014,3,Некоторые части программы понравились больше других.,neutral,synthetic
FB_02330,VIS_01261,EV_0212,INST_017,4,"Спасибо организаторам, всё прошло замечательно.",positive,synthetic
FB_02331,VIS_04034,EV_0102,INST_007,5,"Очень понравилось мероприятие, хочется прийти ещё.",positive,synthetic
FB_02332,VIS_00075,EV_0138,INST_012,5,Интересная программа и хороший формат.,positive,synthetic
FB_02333,VIS_03294,EV_0043,INST_004,5,Интересная программа и хороший формат.,positive,synthetic
FB_02334,VIS_00903,EV_0134,INST_011,4,Интересная программа и хороший формат.,positive,synthetic
FB_02335,VIS_03317,EV_0137,INST_011,5,Отличная организация и приятная атмосфера.,positive,synthetic
FB_02336,VIS_01951,EV_0135,INST_011,3,"В целом всё хорошо, но хотелось бы больше интерактива.",neutral,synthetic
FB_02337,VIS_02372,EV_0116,INST_009,5,"Очень понравилось мероприятие, хочется прийти ещё.",positive,synthetic
FB_02338,VIS_04467,EV_0099,INST_007,4,"Спасибо организаторам, всё прошло замечательно.",positive,synthetic
FB_02339,VIS_03104,EV_0163,INST_014,4,"Спасибо организаторам, всё прошло замечательно.",positive,synthetic
FB_02340,VIS_01182,EV_0090,INST_007,3,"Мероприятие было интересным, но некоторые части можно улучшить.",neutral,synthetic
FB_02341,VIS_01525,EV_0190,INST_017,3,"Мероприятие было интересным, но некоторые части можно улучшить.",neutral,synthetic
FB_02342,VIS_04337,EV_0220,INST_018,3,Некоторые части программы понравились больше других.,neutral,synthetic
FB_02343,VIS_00499,EV_0176,INST_014,3,"Мероприятие было интересным, но некоторые части можно улучшить.",neutral,synthetic
FB_02344,VIS_03497,EV_0121,INST_010,5,Интересная программа и хороший формат.,positive,synthetic
FB_02345,VIS_04538,EV_0069,INST_006,4,"Спасибо организаторам, всё прошло замечательно.",positive,synthetic
FB_02346,VIS_00318,EV_0119,INST_010,5,Интересная программа и хороший формат.,positive,synthetic
FB_02347,VIS_01411,EV_0205,INST_017,4,Интересная программа и хороший формат.,positive,synthetic
FB_02348,VIS_01530,EV_0045,INST_004,3,"Мероприятие было интересным, но некоторые части можно улучшить.",neutral,synthetic
FB_02349,VIS_02009,EV_0169,INST_014,3,Некоторые части программы понравились больше других.,neutral,synthetic
FB_02350,VIS_02841,EV_0106,INST_007,5,Интересная программа и хороший формат.,positive,synthetic
FB_02351,VIS_02113,EV_0008,INST_001,5,"Очень понравилось мероприятие, хочется прийти ещё.",positive,synthetic
FB_02352,VIS_02344,EV_0021,INST_001,2,Не хватило интерактивности и вовлечения.,negative,synthetic
FB_02353,VIS_03231,EV_0098,INST_007,2,Организацию можно было сделать лучше.,negative,synthetic
FB_02354,VIS_04110,EV_0058,INST_006,5,"Очень понравилось мероприятие, хочется прийти ещё.",positive,synthetic
FB_02355,VIS_03366,EV_0011,INST_001,5,"Спасибо организаторам, всё прошло замечательно.",positive,synthetic
FB_02356,VIS_02070,EV_0034,INST_002,5,"Спасибо организаторам, всё прошло замечательно.",positive,synthetic
FB_02357,VIS_04147,EV_0140,INST_012,4,Интересная программа и хороший формат.,positive,synthetic
FB_02358,VIS_04058,EV_0027,INST_002,5,"Очень понравилось мероприятие, хочется прийти ещё.",positive,synthetic
FB_02359,VIS_00180,EV_0019,INST_001,3,"Мероприятие было интересным, но некоторые части можно улучшить.",neutral,synthetic
FB_02360,VIS_00866,EV_0111,INST_009,3,"В целом всё хорошо, но хотелось бы больше интерактива.",neutral,synthetic
FB_02361,VIS_02443,EV_0182,INST_015,3,"Мероприятие было интересным, но некоторые части можно улучшить.",neutral,synthetic
FB_02362,VIS_03605,EV_0014,INST_001,5,"Спасибо организаторам, всё прошло замечательно.",positive,synthetic
FB_02363,VIS_03931,EV_0020,INST_001,2,Не хватило интерактивности и вовлечения.,negative,synthetic
FB_02364,VIS_01472,EV_0098,INST_007,5,Отличная организация и приятная атмосфера.,positive,synthetic
FB_02365,VIS_00028,EV_0161,INST_014,5,"Спасибо организаторам, всё прошло замечательно.",positive,synthetic
FB_02366,VIS_01270,EV_0199,INST_017,4,"Очень понравилось мероприятие, хочется прийти ещё.",positive,synthetic
FB_02367,VIS_01664,EV_0062,INST_006,3,"В целом всё хорошо, но хотелось бы больше интерактива.",neutral,synthetic
FB_02368,VIS_02750,EV_0148,INST_012,4,"Спасибо организаторам, всё прошло замечательно.",positive,synthetic
FB_02369,VIS_01245,EV_0080,INST_007,4,Отличная организация и приятная атмосфера.,positive,synthetic
FB_02370,VIS_04379,EV_0099,INST_007,2,Организацию можно было сделать лучше.,negative,synthetic
FB_02371,VIS_01166,EV_0182,INST_015,4,"Очень понравилось мероприятие, хочется прийти ещё.",positive,synthetic
FB_02372,VIS_01530,EV_0212,INST_017,5,"Спасибо организаторам, всё прошло замечательно.",positive,synthetic
FB_02373,VIS_02517,EV_0097,INST_007,4,Интересная программа и хороший формат.,positive,synthetic
FB_02374,VIS_01801,EV_0021,INST_001,3,Некоторые части программы понравились больше других.,neutral,synthetic
FB_02375,VIS_00043,EV_0048,INST_004,5,"Спасибо организаторам, всё прошло замечательно.",positive,synthetic
FB_02376,VIS_03671,EV_0108,INST_009,4,Интересная программа и хороший формат.,positive,synthetic
